$id,ApplicationEndDate,ApplicationStartDate,CityCode,CityDescription,ContractorCode,ContractorDescription,GrantSize,HousingUnits,IsForAplicant,IsLotteryHeld,Linking,LotteryDate,LotteryNumber,LotteryWinFile,NeighborhoodName,Notes,PriceIndexCode,PriceIndexDate,PriceIndexDescription,PricePerUnit,ProcessCode,ProcessName,ProjectImageURLs,ProjectName,ProjectNumber,ProjectURL,RegulationsVersion,ResponsibilityCode,ResponsibilityDescription,StageCode,TargetHousingUnits,ApartmentNumber,ApartmentSize,ApartmentType,BalconySize,BuildingNumber,FloorNumber,InternetNotes,LotNumber,ParkingLotNumber,ParkingLots,PricePerProcess,RoomCode,RoomDescription,WarehouseNumber,WarehouseSize
141,2016-08-01T00:00:00,2016-07-05T00:00:00,8300,ראשון לציון,510603772,"זאנטקרן ובניו בע""מ",0.0,192,False,True,,2016-08-07T15:04:39.917,120,L055b3Zxbms4TC9kU1VhRGdFY1p3QT09,מזרח,"הבהרה: ההגרלה בפרויקט זה נעשית לצורך קביעת סדר הזוכים לבחירת הדירות בלבד, וטרם קבלת היתר בנייה או היתר בנייה בתנאים. הנתונים התכנוניים של דירות הפרויקט, לרבות מחירה הסופי של הדירה, יפורסמו לאחר קבלת היתר הבנייה מרשויות התכנון, ואחר כך יישלחו לזוכים מועדים לזימון לבחירת דירות. יודגש כי האחריות לקבלת היתר הבנייה מוטלת על יזם הפרויקט ולא על משרד הבינוי והשיכון ו/או רשות מקרקעי ישראל. לפיכך לא יחולו על הגרלה זו הוראות תקנון הגרלת מחיר למשתכן בעניין המועדים לזימון לבחירת דירות לאחר ביצוע ההגרלה. עם קבלת היתר הבנייה או היתר הבנייה בתנאים יזומנו הזוכים לבחור דירות.
במתחם 42093 (מגרש 301 שבו 84 יח""ד) המחיר למ""ר עומד על 10,161.45 ש""ח. במתחם 42097 (מגרש 307 שבו 108 יח""ד) המחיר למ""ר עומד על 10,255.05 ש""ח.",2,2015-10-01T00:00:00,מדד תשומות הבנייה,10161.45,2,מחיר למשתכן,,מזרח,19,http:///zantkeren.co.il/project.asp?id=35,TzZtalpld3lXcEZFNnQwZmoydkpWUT09,2,"רמ""י",0,192,6,105.0,C,15.0,7,2,,307,,1,1158821.0,4,4,,0.0
142,2016-08-01T00:00:00,2016-07-05T00:00:00,8300,ראשון לציון,510603772,"זאנטקרן ובניו בע""מ",0.0,192,False,True,,2016-08-07T15:04:39.917,120,L055b3Zxbms4TC9kU1VhRGdFY1p3QT09,מזרח,"הבהרה: ההגרלה בפרויקט זה נעשית לצורך קביעת סדר הזוכים לבחירת הדירות בלבד, וטרם קבלת היתר בנייה או היתר בנייה בתנאים. הנתונים התכנוניים של דירות הפרויקט, לרבות מחירה הסופי של הדירה, יפורסמו לאחר קבלת היתר הבנייה מרשויות התכנון, ואחר כך יישלחו לזוכים מועדים לזימון לבחירת דירות. יודגש כי האחריות לקבלת היתר הבנייה מוטלת על יזם הפרויקט ולא על משרד הבינוי והשיכון ו/או רשות מקרקעי ישראל. לפיכך לא יחולו על הגרלה זו הוראות תקנון הגרלת מחיר למשתכן בעניין המועדים לזימון לבחירת דירות לאחר ביצוע ההגרלה. עם קבלת היתר הבנייה או היתר הבנייה בתנאים יזומנו הזוכים לבחור דירות.
במתחם 42093 (מגרש 301 שבו 84 יח""ד) המחיר למ""ר עומד על 10,161.45 ש""ח. במתחם 42097 (מגרש 307 שבו 108 יח""ד) המחיר למ""ר עומד על 10,255.05 ש""ח.",2,2015-10-01T00:00:00,מדד תשומות הבנייה,10161.45,2,מחיר למשתכן,,מזרח,19,http:///zantkeren.co.il/project.asp?id=35,TzZtalpld3lXcEZFNnQwZmoydkpWUT09,2,"רמ""י",0,192,7,105.0,D,15.0,7,2,,307,,1,1158821.0,4,4,,0.0
143,2016-08-01T00:00:00,2016-07-05T00:00:00,8300,ראשון לציון,510603772,"זאנטקרן ובניו בע""מ",0.0,192,False,True,,2016-08-07T15:04:39.917,120,L055b3Zxbms4TC9kU1VhRGdFY1p3QT09,מזרח,"הבהרה: ההגרלה בפרויקט זה נעשית לצורך קביעת סדר הזוכים לבחירת הדירות בלבד, וטרם קבלת היתר בנייה או היתר בנייה בתנאים. הנתונים התכנוניים של דירות הפרויקט, לרבות מחירה הסופי של הדירה, יפורסמו לאחר קבלת היתר הבנייה מרשויות התכנון, ואחר כך יישלחו לזוכים מועדים לזימון לבחירת דירות. יודגש כי האחריות לקבלת היתר הבנייה מוטלת על יזם הפרויקט ולא על משרד הבינוי והשיכון ו/או רשות מקרקעי ישראל. לפיכך לא יחולו על הגרלה זו הוראות תקנון הגרלת מחיר למשתכן בעניין המועדים לזימון לבחירת דירות לאחר ביצוע ההגרלה. עם קבלת היתר הבנייה או היתר הבנייה בתנאים יזומנו הזוכים לבחור דירות.
במתחם 42093 (מגרש 301 שבו 84 יח""ד) המחיר למ""ר עומד על 10,161.45 ש""ח. במתחם 42097 (מגרש 307 שבו 108 יח""ד) המחיר למ""ר עומד על 10,255.05 ש""ח.",2,2015-10-01T00:00:00,מדד תשומות הבנייה,10161.45,2,מחיר למשתכן,,מזרח,19,http:///zantkeren.co.il/project.asp?id=35,TzZtalpld3lXcEZFNnQwZmoydkpWUT09,2,"רמ""י",0,192,8,75.0,E,42.0,7,2,,307,,1,961924.0,3,3,,0.0
144,2016-08-01T00:00:00,2016-07-05T00:00:00,8300,ראשון לציון,510603772,"זאנטקרן ובניו בע""מ",0.0,192,False,True,,2016-08-07T15:04:39.917,120,L055b3Zxbms4TC9kU1VhRGdFY1p3QT09,מזרח,"הבהרה: ההגרלה בפרויקט זה נעשית לצורך קביעת סדר הזוכים לבחירת הדירות בלבד, וטרם קבלת היתר בנייה או היתר בנייה בתנאים. הנתונים התכנוניים של דירות הפרויקט, לרבות מחירה הסופי של הדירה, יפורסמו לאחר קבלת היתר הבנייה מרשויות התכנון, ואחר כך יישלחו לזוכים מועדים לזימון לבחירת דירות. יודגש כי האחריות לקבלת היתר הבנייה מוטלת על יזם הפרויקט ולא על משרד הבינוי והשיכון ו/או רשות מקרקעי ישראל. לפיכך לא יחולו על הגרלה זו הוראות תקנון הגרלת מחיר למשתכן בעניין המועדים לזימון לבחירת דירות לאחר ביצוע ההגרלה. עם קבלת היתר הבנייה או היתר הבנייה בתנאים יזומנו הזוכים לבחור דירות.
במתחם 42093 (מגרש 301 שבו 84 יח""ד) המחיר למ""ר עומד על 10,161.45 ש""ח. במתחם 42097 (מגרש 307 שבו 108 יח""ד) המחיר למ""ר עומד על 10,255.05 ש""ח.",2,2015-10-01T00:00:00,מדד תשומות הבנייה,10161.45,2,מחיר למשתכן,,מזרח,19,http:///zantkeren.co.il/project.asp?id=35,TzZtalpld3lXcEZFNnQwZmoydkpWUT09,2,"רמ""י",0,192,9,105.0,C,15.0,7,3,,307,,1,1158821.0,4,4,,0.0
145,2016-08-01T00:00:00,2016-07-05T00:00:00,8300,ראשון לציון,510603772,"זאנטקרן ובניו בע""מ",0.0,192,False,True,,2016-08-07T15:04:39.917,120,L055b3Zxbms4TC9kU1VhRGdFY1p3QT09,מזרח,"הבהרה: ההגרלה בפרויקט זה נעשית לצורך קביעת סדר הזוכים לבחירת הדירות בלבד, וטרם קבלת היתר בנייה או היתר בנייה בתנאים. הנתונים התכנוניים של דירות הפרויקט, לרבות מחירה הסופי של הדירה, יפורסמו לאחר קבלת היתר הבנייה מרשויות התכנון, ואחר כך יישלחו לזוכים מועדים לזימון לבחירת דירות. יודגש כי האחריות לקבלת היתר הבנייה מוטלת על יזם הפרויקט ולא על משרד הבינוי והשיכון ו/או רשות מקרקעי ישראל. לפיכך לא יחולו על הגרלה זו הוראות תקנון הגרלת מחיר למשתכן בעניין המועדים לזימון לבחירת דירות לאחר ביצוע ההגרלה. עם קבלת היתר הבנייה או היתר הבנייה בתנאים יזומנו הזוכים לבחור דירות.
במתחם 42093 (מגרש 301 שבו 84 יח""ד) המחיר למ""ר עומד על 10,161.45 ש""ח. במתחם 42097 (מגרש 307 שבו 108 יח""ד) המחיר למ""ר עומד על 10,255.05 ש""ח.",2,2015-10-01T00:00:00,מדד תשומות הבנייה,10161.45,2,מחיר למשתכן,,מזרח,19,http:///zantkeren.co.il/project.asp?id=35,TzZtalpld3lXcEZFNnQwZmoydkpWUT09,2,"רמ""י",0,192,10,105.0,D,15.0,7,3,,307,,1,1158821.0,4,4,,0.0
146,2016-08-01T00:00:00,2016-07-05T00:00:00,8300,ראשון לציון,510603772,"זאנטקרן ובניו בע""מ",0.0,192,False,True,,2016-08-07T15:04:39.917,120,L055b3Zxbms4TC9kU1VhRGdFY1p3QT09,מזרח,"הבהרה: ההגרלה בפרויקט זה נעשית לצורך קביעת סדר הזוכים לבחירת הדירות בלבד, וטרם קבלת היתר בנייה או היתר בנייה בתנאים. הנתונים התכנוניים של דירות הפרויקט, לרבות מחירה הסופי של הדירה, יפורסמו לאחר קבלת היתר הבנייה מרשויות התכנון, ואחר כך יישלחו לזוכים מועדים לזימון לבחירת דירות. יודגש כי האחריות לקבלת היתר הבנייה מוטלת על יזם הפרויקט ולא על משרד הבינוי והשיכון ו/או רשות מקרקעי ישראל. לפיכך לא יחולו על הגרלה זו הוראות תקנון הגרלת מחיר למשתכן בעניין המועדים לזימון לבחירת דירות לאחר ביצוע ההגרלה. עם קבלת היתר הבנייה או היתר הבנייה בתנאים יזומנו הזוכים לבחור דירות.
במתחם 42093 (מגרש 301 שבו 84 יח""ד) המחיר למ""ר עומד על 10,161.45 ש""ח. במתחם 42097 (מגרש 307 שבו 108 יח""ד) המחיר למ""ר עומד על 10,255.05 ש""ח.",2,2015-10-01T00:00:00,מדד תשומות הבנייה,10161.45,2,מחיר למשתכן,,מזרח,19,http:///zantkeren.co.il/project.asp?id=35,TzZtalpld3lXcEZFNnQwZmoydkpWUT09,2,"רמ""י",0,192,11,75.0,E,13.0,7,3,,307,,1,842965.0,3,3,,0.0
147,2016-08-01T00:00:00,2016-07-05T00:00:00,8300,ראשון לציון,510603772,"זאנטקרן ובניו בע""מ",0.0,192,False,True,,2016-08-07T15:04:39.917,120,L055b3Zxbms4TC9kU1VhRGdFY1p3QT09,מזרח,"הבהרה: ההגרלה בפרויקט זה נעשית לצורך קביעת סדר הזוכים לבחירת הדירות בלבד, וטרם קבלת היתר בנייה או היתר בנייה בתנאים. הנתונים התכנוניים של דירות הפרויקט, לרבות מחירה הסופי של הדירה, יפורסמו לאחר קבלת היתר הבנייה מרשויות התכנון, ואחר כך יישלחו לזוכים מועדים לזימון לבחירת דירות. יודגש כי האחריות לקבלת היתר הבנייה מוטלת על יזם הפרויקט ולא על משרד הבינוי והשיכון ו/או רשות מקרקעי ישראל. לפיכך לא יחולו על הגרלה זו הוראות תקנון הגרלת מחיר למשתכן בעניין המועדים לזימון לבחירת דירות לאחר ביצוע ההגרלה. עם קבלת היתר הבנייה או היתר הבנייה בתנאים יזומנו הזוכים לבחור דירות.
במתחם 42093 (מגרש 301 שבו 84 יח""ד) המחיר למ""ר עומד על 10,161.45 ש""ח. במתחם 42097 (מגרש 307 שבו 108 יח""ד) המחיר למ""ר עומד על 10,255.05 ש""ח.",2,2015-10-01T00:00:00,מדד תשומות הבנייה,10161.45,2,מחיר למשתכן,,מזרח,19,http:///zantkeren.co.il/project.asp?id=35,TzZtalpld3lXcEZFNnQwZmoydkpWUT09,2,"רמ""י",0,192,12,105.0,C,15.0,7,4,,307,,1,1158821.0,4,4,,0.0
148,2016-08-01T00:00:00,2016-07-05T00:00:00,8300,ראשון לציון,510603772,"זאנטקרן ובניו בע""מ",0.0,192,False,True,,2016-08-07T15:04:39.917,120,L055b3Zxbms4TC9kU1VhRGdFY1p3QT09,מזרח,"הבהרה: ההגרלה בפרויקט זה נעשית לצורך קביעת סדר הזוכים לבחירת הדירות בלבד, וטרם קבלת היתר בנייה או היתר בנייה בתנאים. הנתונים התכנוניים של דירות הפרויקט, לרבות מחירה הסופי של הדירה, יפורסמו לאחר קבלת היתר הבנייה מרשויות התכנון, ואחר כך יישלחו לזוכים מועדים לזימון לבחירת דירות. יודגש כי האחריות לקבלת היתר הבנייה מוטלת על יזם הפרויקט ולא על משרד הבינוי והשיכון ו/או רשות מקרקעי ישראל. לפיכך לא יחולו על הגרלה זו הוראות תקנון הגרלת מחיר למשתכן בעניין המועדים לזימון לבחירת דירות לאחר ביצוע ההגרלה. עם קבלת היתר הבנייה או היתר הבנייה בתנאים יזומנו הזוכים לבחור דירות.
במתחם 42093 (מגרש 301 שבו 84 יח""ד) המחיר למ""ר עומד על 10,161.45 ש""ח. במתחם 42097 (מגרש 307 שבו 108 יח""ד) המחיר למ""ר עומד על 10,255.05 ש""ח.",2,2015-10-01T00:00:00,מדד תשומות הבנייה,10161.45,2,מחיר למשתכן,,מזרח,19,http:///zantkeren.co.il/project.asp?id=35,TzZtalpld3lXcEZFNnQwZmoydkpWUT09,2,"רמ""י",0,192,13,105.0,D,15.0,7,4,,307,,1,1158821.0,4,4,,0.0
149,2016-08-01T00:00:00,2016-07-05T00:00:00,8300,ראשון לציון,510603772,"זאנטקרן ובניו בע""מ",0.0,192,False,True,,2016-08-07T15:04:39.917,120,L055b3Zxbms4TC9kU1VhRGdFY1p3QT09,מזרח,"הבהרה: ההגרלה בפרויקט זה נעשית לצורך קביעת סדר הזוכים לבחירת הדירות בלבד, וטרם קבלת היתר בנייה או היתר בנייה בתנאים. הנתונים התכנוניים של דירות הפרויקט, לרבות מחירה הסופי של הדירה, יפורסמו לאחר קבלת היתר הבנייה מרשויות התכנון, ואחר כך יישלחו לזוכים מועדים לזימון לבחירת דירות. יודגש כי האחריות לקבלת היתר הבנייה מוטלת על יזם הפרויקט ולא על משרד הבינוי והשיכון ו/או רשות מקרקעי ישראל. לפיכך לא יחולו על הגרלה זו הוראות תקנון הגרלת מחיר למשתכן בעניין המועדים לזימון לבחירת דירות לאחר ביצוע ההגרלה. עם קבלת היתר הבנייה או היתר הבנייה בתנאים יזומנו הזוכים לבחור דירות.
במתחם 42093 (מגרש 301 שבו 84 יח""ד) המחיר למ""ר עומד על 10,161.45 ש""ח. במתחם 42097 (מגרש 307 שבו 108 יח""ד) המחיר למ""ר עומד על 10,255.05 ש""ח.",2,2015-10-01T00:00:00,מדד תשומות הבנייה,10161.45,2,מחיר למשתכן,,מזרח,19,http:///zantkeren.co.il/project.asp?id=35,TzZtalpld3lXcEZFNnQwZmoydkpWUT09,2,"רמ""י",0,192,14,75.0,E,13.0,7,4,,307,,1,842965.0,3,3,,0.0
150,2016-08-01T00:00:00,2016-07-05T00:00:00,8300,ראשון לציון,510603772,"זאנטקרן ובניו בע""מ",0.0,192,False,True,,2016-08-07T15:04:39.917,120,L055b3Zxbms4TC9kU1VhRGdFY1p3QT09,מזרח,"הבהרה: ההגרלה בפרויקט זה נעשית לצורך קביעת סדר הזוכים לבחירת הדירות בלבד, וטרם קבלת היתר בנייה או היתר בנייה בתנאים. הנתונים התכנוניים של דירות הפרויקט, לרבות מחירה הסופי של הדירה, יפורסמו לאחר קבלת היתר הבנייה מרשויות התכנון, ואחר כך יישלחו לזוכים מועדים לזימון לבחירת דירות. יודגש כי האחריות לקבלת היתר הבנייה מוטלת על יזם הפרויקט ולא על משרד הבינוי והשיכון ו/או רשות מקרקעי ישראל. לפיכך לא יחולו על הגרלה זו הוראות תקנון הגרלת מחיר למשתכן בעניין המועדים לזימון לבחירת דירות לאחר ביצוע ההגרלה. עם קבלת היתר הבנייה או היתר הבנייה בתנאים יזומנו הזוכים לבחור דירות.
במתחם 42093 (מגרש 301 שבו 84 יח""ד) המחיר למ""ר עומד על 10,161.45 ש""ח. במתחם 42097 (מגרש 307 שבו 108 יח""ד) המחיר למ""ר עומד על 10,255.05 ש""ח.",2,2015-10-01T00:00:00,מדד תשומות הבנייה,10161.45,2,מחיר למשתכן,,מזרח,19,http:///zantkeren.co.il/project.asp?id=35,TzZtalpld3lXcEZFNnQwZmoydkpWUT09,2,"רמ""י",0,192,15,105.0,C,15.0,7,5,,307,,1,1158821.0,4,4,,0.0
