lat,lon,name,בעלות,כתובת,לשכת בריאות,מנהל,מס' טלפון,מס' פקס,נפה,סוג,עיר/ישוב,קוד מוסד
31.7887511,35.2051896,"עיניים-המרכז הרפואי להסרת משקפיים בע""מ",פרטי,יפו 216,לשכת בריאות ירושלים,לוינגר שמואל-אלי,054-271689,,ירושלים,מרפאות כירורגיות,ירושלים,53727
32.1089175,34.8397375,עתידים מדיקל סנטר,פרטי,הברזל 24,לשכת בריאות תל אביב-יפו,הירש עמי,,,תל-אביב,מרפאות כירורגיות,תל אביב-יפו,53740
31.2440416,34.7991582,שבע עיניים לנגב - מרכז רפואי רב תחומי,פרטי,"יצחק בן צבי ,10 מגדל הרכבת קומה 14",לשכת בריאות באר שבע,ליפשיץ טובה,08-6267777,08-6267799,באר שבע,מרפאות כירורגיות,באר שבע,53736
31.9682128,34.790874,"""חיוך ראשון"" נווה דקלים בע""מ",פרטי,הפרדס הראשון 32,לשכת בריאות רחובות,"ד""ר לוי אילן",03-9514014,03-9414552,רחובות,מרפאות שיניים של תאגידים,ראשון לציון,5574C
31.9682128,34.790874,"""חיוך ראשון"" נווה דקלים בע""מ",פרטי,הפרדס הראשון 32,לשכת בריאות רחובות,"ד""ר לוי אילן",03-9514014,03-9414552,רחובות,מרפאות שיניים של תאגידים,ראשון לציון,5574C
,,"א. אסנאן בע""מ",פרטי,"שגב שלום, שכונה ,2 בית 157",לשכת בריאות באר שבע,"ד""ר אבו עדרה סאבר",054-8818828,,באר שבע,מרפאות שיניים של תאגידים,שגיב,557MP
31.9644121,34.8028864,"א. אסתתיק מרפאות שיניים בע""מ",פרטי,הרצל 74,לשכת בריאות רחובות,"ד""ר סלם יצחק-פטריק",03-964458,,רחובות,מרפאות שיניים של תאגידים,ראשון לציון,557T9
31.9635503,34.7992966,"א. ארני מרפאת שיניים בע""מ",פרטי,השקמה 4,לשכת בריאות רחובות,"ד""ר ארני אורי",03-9690954,03-9507544,רחובות,מרפאות שיניים של תאגידים,ראשון לציון,557DU
31.7836995,35.2140677,"א. שלו בע""מ",פרטי,אגריפס 42,לשכת בריאות ירושלים,"ד""ר לינגה דניאל ברנרדו",02-5021343,02-6432060,ירושלים,מרפאות שיניים של תאגידים,ירושלים,557DZ
31.2568026,34.7809253,"א.א.א.ד שן בע""מ",פרטי,מבצע יואב 3/21,לשכת בריאות באר שבע,"ד""ר גלמן מיכאל",08-6431433,,באר שבע,מרפאות שיניים של תאגידים,באר שבע,557U5
31.776385,35.2105584,"א.מ.ל אמריקן לייזר בע""מ - ירושלים",פרטי,דיסקין 9 א,לשכת בריאות ירושלים,"ד""ר דיבסי ג'וני",02-5631515,,ירושלים,מרפאות שיניים של תאגידים,ירושלים,557U4
31.9892627,34.7742738,"א.מ.ל אמריקן לייזר בע""מ - ראשל""צ",פרטי,משה לוי 11,לשכת בריאות רחובות,"ד""ר ויטריאל דורון",03-9414262,,רחובות,מרפאות שיניים של תאגידים,ראשון לציון,557S6
32.1973029,34.8778576,"א.מ.ל אמריקן לייזר בע""מ - רעננה",פרטי,"קניון רננים, המלאכה 2",לשכת בריאות פתח תקווה,"ד""ר שדה יצחק",03-9420020,,פתח תקווה,מרפאות שיניים של תאגידים,רעננה,557X7
,,"א.מ.ל. אמריקן לייזר בע""מ - באר שבע",פרטי,שדרות טוביה 1,לשכת בריאות באר שבע,"ד""ר ציון גארי",08-6272262,,באר שבע,מרפאות שיניים של תאגידים,באר שבע,5570C
31.8073675,35.1079969,"א.ע.מרכז אלקודס בע""מ",פרטי,רשיד 3,לשכת בריאות ירושלים,"ד""ר סוואן חאלד",02-6264446,02-6264356,ירושלים,מרפאות שיניים של תאגידים,ירושלים,557BJ
32.1553715,34.8947136,"א.ר.ז רפואת שיניים בע""מ",פרטי,דרך השרון 67,לשכת בריאות פתח תקווה,"ד""ר סלוקי משה",09-7457457,09-7407531,פתח תקווה,מרפאות שיניים של תאגידים,הוד השרון,557AF
31.975361,34.7758165,"אבי אייל בע""מ",פרטי,אבן גבירול 12,לשכת בריאות רחובות,"ד""ר אייל אברהם",03-9515783,,רחובות,מרפאות שיניים של תאגידים,ראשון לציון,557X9
31.9660495,34.8022924,"אבי וייסלר בע""מ",פרטי,"הרצל ,52 קומה ,1 בניין A",לשכת בריאות רחובות,"ד""ר וויסלר אברהם",03-9507722,03-9667474,רחובות,מרפאות שיניים של תאגידים,ראשון לציון,5575T
32.0780044,34.8146964,אביב סמייל - גבעתיים,פרטי,סירקין 13,לשכת בריאות תל אביב-יפו,"ד""ר טוקוב סולומון",03-6703847,03-6444843,תל-אביב,מרפאות שיניים של תאגידים,גבעתים,557LB
32.0908745,34.8808409,"אביב סמייל בע""מ",פרטי,רוטשילד 41,לשכת בריאות פתח תקווה,"ד""ר אסטליין דניאל",02-9349494,02-9319494,פתח תקווה,מרפאות שיניים של תאגידים,פתח תקוה,557DY
31.776991,35.184946,אגודת יד שרה,ציבורי,שדרות הרצל 124,לשכת בריאות ירושלים,"ד""ר גבאי תמר לאה",02-244242,,ירושלים,מרפאות שיניים של תאגידים,ירושלים,55651
32.8068494,35.0009296,אגודת מפעלי תורה וחסד - חיפה,ציבורי,הרצוג 4,לשכת בריאות חיפה,"ד""ר פסיקוב יבגני",04-8664358,,חיפה,מרפאות שיניים של תאגידים,חיפה,55648
31.990474,34.772531,"אדיק דנט בע""מ",פרטי,דוד סחרוב 19,לשכת בריאות רחובות,"ד""ר קורן טל יוספסון",03-5015512,,רחובות,מרפאות שיניים של תאגידים,ראשון לציון,557OA
31.7889625,35.220104,"אודה דנט בע""מ",פרטי,יואל 8,לשכת בריאות ירושלים,"ד""ר נעים מוריס",02-5376406,,ירושלים,מרפאות שיניים של תאגידים,ירושלים,5576Y
31.23597449999999,34.7863259,אולדן - שן,פרטי,החלוץ 4/90,לשכת בריאות באר שבע,"ד""ר לוין איגור",08-8699771,08-63433771,באר שבע,מרפאות שיניים של תאגידים,באר שבע,557KU
31.23597449999999,34.7863259,אולדן - שן,פרטי,החלוץ 4/90,לשכת בריאות באר שבע,"ד""ר לוין איגור",08-8699771,08-63433771,באר שבע,מרפאות שיניים של תאגידים,באר שבע,557KU
31.260786,35.2155505,"אוסמין בע""מ",פרטי,יהודה 2/28,לשכת בריאות באר שבע,"ד""ר נבטצ'יקוב ולדימיר",08-9974445,,באר שבע,מרפאות שיניים של תאגידים,ערד,5572Z
31.78428869999999,34.6472226,"אוסקל 2 בע""מ",פרטי,מדרחוב הנביאים 10/5,לשכת בריאות אשקלון,"ד""ר בדיר שבתי",08-9561551,08-9561551,אשקלון,מרפאות שיניים של תאגידים,אשדוד,557GN
32.1623786,34.8425027,אופק רפואת שיניים מתקדמת,פרטי,בן גוריון 22,לשכת בריאות תל אביב-יפו,"ד""ר שינטיי איריס",09-9558856,09-9558891,תל-אביב,מרפאות שיניים של תאגידים,הרצליה,557CY
31.9274491,34.8040842,"אופקים בע""מ - נס ציונה",פרטי,נורדאו 30,לשכת בריאות רחובות,"ד""ר וינטר צבי אריה",08-9406090,,רחובות,מרפאות שיניים של תאגידים,נס ציונה,557EQ
32.6763164,34.957847,"אורן בע""מ",פרטי,"קיבוץ עין כרמל, ד.נ. חוף כרמל",לשכת בריאות חדרה,"ד""ר נזה אוליבר",052-2404945,04-8977702,חדרה,מרפאות שיניים של תאגידים,עין כרמל,557HE
32.7820839,34.988924,אחוזת ילדים ויצו,ציבורי,חורב 36,לשכת בריאות חיפה,"ד""ר מיכאיל כמאל",04-8251141,,חיפה,מרפאות שיניים של תאגידים,חיפה,556R0
31.9874937,34.7890468,"אטלס בע""מ",פרטי,חנה סנש 1/3,לשכת בריאות רחובות,"ד""ר סלסקי מרק",03-9617679,,רחובות,מרפאות שיניים של תאגידים,ראשון לציון,557J2
32.0235408,34.8037405,"אי.אר. רוני בע""מ",פרטי,שפינוזה 4,לשכת בריאות תל אביב-יפו,"ד""ר לבקין אלנה",02-55932253,,תל-אביב,מרפאות שיניים של תאגידים,אזור,557DA
31.7854163,34.6508253,"איי סמייל שרותי רפואה בע""מ",פרטי,הפרחים 28,לשכת בריאות אשקלון,"ד""ר יושפה מרגריטה",1700709809,,אשקלון,מרפאות שיניים של תאגידים,אשדוד,557PT
31.815582,34.660299,"איי. בי. דנטל דיוויס בע""מ",פרטי,היהלומים 19,לשכת בריאות אשקלון,"ד""ר ברודי סטנלי",08-8531388,08-8522562,אשקלון,מרפאות שיניים של תאגידים,אשדוד,557LV
32.5269503,34.9459553,"איידנט פרו בע""מ",פרטי,שדרות החרות 2,לשכת בריאות חדרה,"ד""ר ראבי אמיר",04-6220893,04-6220894,חדרה,מרפאות שיניים של תאגידים,חדרה,557ID
32.517127,35.148529,"אלדין קליניקס בע""מ",פרטי,כביש ראשי,לשכת בריאות חדרה,"ד""ר מוהנא עלא אלדין",04-6119711,,חדרה,מרפאות שיניים של תאגידים,אם אל פחם,557OD
,,אלון מורה - מועצה אזורית שומרון,רשות מקומית,אלון מורה ד.נ. לב השומרון,לשכת בריאות פתח תקווה,"ד""ר זייציק אריה ליובה",,,פתח תקווה,מרפאות שיניים של תאגידים,אלון מורה,55875
31.7829088,35.2321739,אלחיאת דנטיקה באב אל עמוד,פרטי,"סןלטן סולימאן ,22 ת.ד. 51036",לשכת בריאות ירושלים,"ד""ר אבו סנינה חמזה",02-5828693,,ירושלים,מרפאות שיניים של תאגידים,ירושלים,557BF
31.8099915,35.081284,אלחיאת דנטיקה ראס אל עמוד,פרטי,דרך ירח 63,לשכת בריאות ירושלים,"ד""ר אבו חלף אשרף",02-6262082,02-6262086,ירושלים,מרפאות שיניים של תאגידים,ירושלים,557LC
32.043236,34.7519695,"אלי דנט בע""מ",פרטי,יפת 120,לשכת בריאות תל אביב-יפו,"ד""ר מסארוה נדאל",054-7292335,03-5183763,תל-אביב,מרפאות שיניים של תאגידים,תל אביב-יפו,557GI
31.965048,34.807472,"אלמוג - ראשל""צ",ציבורי,יהודה לייב פינסקר 3,לשכת בריאות רחובות,"ד""ר מור טניה רודיקה",054-3001894,03-9690238,רחובות,מרפאות שיניים של תאגידים,ראשון לציון,5561A
32.098658,34.8621177,"אלפדנט רפואת הפה בע""מ",פרטי,"אימבר ,7 קרית אריה, ת.ד. 821",לשכת בריאות פתח תקווה,"ד""ר פרומוביץ אופיר אפרים",03-9314887,,פתח תקווה,מרפאות שיניים של תאגידים,פתח תקוה,557AJ
31.768319,35.21371,אלתמיוז,פרטי,ענאתא החדשה,לשכת בריאות ירושלים,"ד""ר קרעין טאלב",02-5664876,,ירושלים,מרפאות שיניים של תאגידים,ירושלים,557KS
,,"אמ. איי. אס קליניק בע""מ",פרטי,פארק תעשיה ברלב ת.ד. 7 ד.נ. משגב,לשכת בריאות עכו,"ד""ר אברהמי ישראל",04-9016800,04-9918623,עכו,מרפאות שיניים של תאגידים,כרמיאל,557EV
,,"אמ. איי. אס קליניק בע""מ",פרטי,פארק תעשיה ברלב ת.ד. 7 ד.נ. משגב,לשכת בריאות עכו,"ד""ר אברהמי ישראל",04-9016800,04-9918623,עכו,מרפאות שיניים של תאגידים,כרמיאל,557EV
31.7908206,34.6449149,אם.די.אם,פרטי,העצמאות 24/85,לשכת בריאות אשקלון,"ד""ר וולפובסקי מירה",08-8551785,,אשקלון,מרפאות שיניים של תאגידים,אשדוד,557X4
31.8013006,35.2281639,"אמדנט בע""מ",פרטי,פארן 211/4 רמות אשכול,לשכת בריאות ירושלים,"ד""ר נתנאלי אמנון",02-5817732,02-5817732,ירושלים,מרפאות שיניים של תאגידים,ירושלים,557MJ
32.7980223,34.9844076,"אמריקן ליזר בע""מ - חיפה",פרטי,מוריה 44,לשכת בריאות חיפה,"ד""ר קוכמן טוביה",04-8512299,,חיפה,מרפאות שיניים של תאגידים,חיפה,557V5
32.0699968,34.7910553,"אנידנט בע""מ",פרטי,שדרות יהודית 21,לשכת בריאות תל אביב-יפו,"ד""ר ורון בלה",052-5346462,,תל-אביב,מרפאות שיניים של תאגידים,תל אביב-יפו,5575E
31.8035281,34.6421724,"אסטטיקה דנטל רופשיונאל בע""מ",פרטי,רוגוזין 27,לשכת בריאות אשקלון,"ד""ר ברוכוב אירמה",08-8562787,08-8762727,אשקלון,מרפאות שיניים של תאגידים,אשדוד,557GV
31.9290715,34.8651942,"אסמור דנט בע""מ",פרטי,ויצמן 22/11,לשכת בריאות רמלה,"ד""ר צולמן מרדכי",08-9246310,,רמלה,מרפאות שיניים של תאגידים,רמלה,557D6
31.6659353,34.5626162,"אפרת איי.אם בע""מ",פרטי,הנשיא 97,לשכת בריאות אשקלון,"ד""ר נאור ננה",08-6738342,,אשקלון,מרפאות שיניים של תאגידים,אשקלון,557V2
31.7564097,35.2223569,"אפרת איי.אם בע""מ - ירושלים",פרטי,דרך חברון 99,לשכת בריאות ירושלים,"ד""ר גבר עאמר",02-6729743,,ירושלים,מרפאות שיניים של תאגידים,ירושלים,5576S
31.7802024,35.2148829,אפרת מרכז העיר,פרטי,שמואל הנגיד 1,לשכת בריאות ירושלים,"ד""ר קפלן משה",02-5665664,,ירושלים,מרפאות שיניים של תאגידים,ירושלים,5578Y
31.6948388,35.1181625,אפרת שיניים ביתר עלית,פרטי,אלעזר המודעי 1,לשכת בריאות ירושלים,"ד""ר בירנבום סילוון",02-5805518,02-5803004,ירושלים,מרפאות שיניים של תאגידים,ביתר עלית,557CH
31.245934,34.79642700000001,אקסטרא דנט - באר שבע,פרטי,יצחק רגר 19,לשכת בריאות באר שבע,"ד""ר ברקובסקי אלכסנדר",08-6992828,15348644774,באר שבע,מרפאות שיניים של תאגידים,באר שבע,557KI
